URL,Caption,Like Count,Comment Count,Labels
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71760116_1155850101470336_2884678269225130902_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=c39c346beb62a4752fb58efebdc98acb&oe=5E88195F,"Photo by Maddie McGarvey @maddiemcgarvey | Aubrey, the Jr. Miss Indian Oklahoma City, and Isabel, Little Miss Indian Oklahoma City, are seen at a powwow in Carnegie. For more views from around the country, follow me @maddiemcgarvey.",171689,347,"['Musical instrument', 'Tradition', 'Garmon']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72334754_2418179504966402_7121717626000406947_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=00a97dd3cdb3aa4b6cf67a6066ef005c&oe=5E50EEDD,"Photo by Sara Hylton @sarahyltonphoto | Bushra Khaliq, one of the most inspiring women I’ve met, is pictured during an informational session on the importance of female political participation in a village outside of Lahore, Pakistan. Aside from being the executive director of a nonprofit working on female empowerment, Ms. Khaliq is a human rights defender and women’s rights activist. For more stories follow me @sarahyltonphoto #politicalparticipation #womensrights #Pakistan",165854,431,"['People', 'Human', 'Adaptation', 'Smile', 'Temple', 'Event', 'Child', 'Art', 'Crowd', 'Flesh']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75450449_185637469261396_8550076479441394096_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=d6d3ac05e44a116fbb4a36ce72217f70&oe=5E696399,"Photo by Babak Tafreshi @BabakTafreshi | I felt an incredible connection to the history and culture of this far north land when the dazzling, dancing rays of aurora borealis appeared in a Viking village on September 27. This is where some of the earliest Nordic settlers lived in Iceland a thousand years ago. They were unaware that a nearby snow-capped mountain was (and remains) an active volcano. In 1104 a massive eruption ended life in the farming village. The replica turf houses were constructed near the original site, based on the archeological findings.\u2063 Follow me @babaktafreshi for more visual stories under stars. #aurora #northernlights #vikings #nordic #twanight",757352,2969,"['Green', 'Sky', 'Aurora', 'Grass', 'Tree', 'Landscape', 'Grassland', 'Night', 'House']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/74411776_728690824274486_7065270234554111672_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=1f28b9942668dc24274be0e7508aafb3&oe=5E8790DD,"Photo by Brian Skerry @brianskerry | Looking slightly wary of the photographer, a school of black margate fish drift in the water column within the Hol Chan Marine Reserve, in Belize. This protected area, located off Ambergris Caye, was created in 1987, and has allowed marine life and ecosystems to thrive. Researchers report that at least 30% of Earth’s oceans must be protected in order to have a healthy planet, yet today only about 3% has been conserved. The ocean is the greatest carbon sink on Earth, taking in carbon and giving back oxygen. But as fish are removed in alarming numbers, habitats are destroyed and increased amounts of\ncarbon from fossil fuels are turning seawater acidic. As a result, the ocean loses its ability to function efficiently. Creating more marine protected areas is not only good for fish, but for all life on Earth. To learn more about ocean exploration follow @BrianSkerry. #belize #mesoamericanreef #marineprotectedareas",490353,1879,"['Blue', 'Fish', 'Fish', 'Organism', 'Water', 'Marine biology', 'Electric blue', 'Hairfinned silverfish', 'Deep sea fish', 'Turquoise']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73263683_1492890264196013_6954233189222477748_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=9c022752d7e72bce15b355fadd21652d&oe=5E598422,"Photo by Ivan Kashinsky @ivankphoto | People cross themselves before a meal during an indigenous fiesta in the province of Huancané, near Lake Titicaca, Perú. This photo was part of book project in which Karla Gachet and I traveled from the Equator to the southern tip of South America.",123819,257,"['Youth', 'Community', 'Event', 'Adaptation', 'Leisure']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75518383_571453710349675_7715078710506752190_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=e1930cb7d669d5f265b337b63466384d&oe=5E887964,"Photo by Gabriele Galimberti @gabrielegalimbertiphoto | Orly, 6. Brownsville, Texas.  Take a moment and think back to your childhood, the era in your life when the only thing you knew about a bill was that it was a bird’s equivalent of lips, and your day job was to construct fantastical worlds with your favorite toys. In my Toy Stories series, I explore the connection between children and their toys, getting an insight into their tiny worlds and taking you on a trip down memory lane. Toy Stories is the result of a 30-month trip, in which I visited more than 50 countries and took photographs of children and their favorite toys. I would often take part in a child’s games prior to arranging the toys for the photograph. Despite some differences, I found similarities among children living worlds apart. Even in different countries, some children’s toys had the same function for example, protecting them from dangers and things they feared in the night. Toys haven’t changed all that much since I was a kid. I’d often find the kind of toys I used to have. It was nice to go back to my childhood somehow. | Follow me @gabrielegalimbertiphoto for more photos and stories #toys #play #kids #child #children",212013,948,"['Furniture', 'Room', 'Bed', 'Bedroom', 'Textile', 'Feather', 'Bed sheet', 'World']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72262165_2009196125850085_5558109560219374445_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=9699f52df94dab746f742312650626aa&oe=5E85F8A8,"Photo by Charlie Hamilton James @chamiltonjames | // Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030. // Spotted hyena pups emerge from their den at sunset on the plains of Kenya's Maasai Mara as their clan rests. The pups are just a few weeks old, but already venturing out of the den to mix with the older hyenas, establish bonds, and confirm hierarchy. Hyenas live in matriarchal clans, and even young pups can be dominant over adult members of the clan, especially male members, which tend to rank low in the pecking order. #campaignfornature",366215,685,"['Wildlife', 'Hyena', 'Grassland', 'Natural landscape', 'Savanna', 'Spotted hyena', 'Safari', 'Plain', 'Lion', 'Ecoregion']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74665219_103646437691214_3958149844286229439_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=56871d4af42649d0bdbd48c3365196da&oe=5E516F3F,"Photo by Simon Norfolk @simonnorfolkstudio I This scene is on the tiny island of Hamnøy, connected by bridge to Moskenesøya, part of the Lofoten Islands in Arctic Norway. Stockfish is unsalted fish, especially cod, dried by cold air and wind on wooden racks called hjell. The drying of food is the world\'s oldest known preservation method, and dried fish has a storage life of several years. Due to the stable, cold conditions, the stockfish produced on the Lofoten Islands is regarded as the best. Stockfish is Norway\'s longest sustained export commodity, first mentioned in the Icelandic saga ""Egilssaga,"" when Chief Torolv Kveldulvssøn shipped stockfish from Helgeland in Norway to Britain in 875. This product represented most of Norway\'s national income from the Viking age through to the medieval period.\nMany of the cod heads are bought by the Norwegian government and given away as Norway\'s food aid to areas of crisis in the developing world. Follow @simonnorfolkstudio for updates, outtakes, unpublished, and archive material. #norway #arctic #norgefoto #norgesfoto #Nordland",236293,445,"['Snow', 'Winter', 'Bridge', 'Trestle', 'Freezing', 'Water', 'Wood', 'Landscape', 'Pier', 'Mountain']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71137553_2450560481879316_7120239468003656651_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=bf972ae28e7a17e499c1277d0ab8dbf9&oe=5E547E2B,"Photo by Acacia Johnson @acacia.johnson | Joy and Amelia, age 10, don heart-shaped glasses for a Friday night dance in Arctic Bay, Nunavut, a remote Inuit community on Canada's Baffin Island. The Inuit place high value on community and cultivate strong social networks, a remnant of an age-old sharing economy that enabled them to survive their harsh environment for thousands of years. During the winter, when temperatures average around -30°F, social events such as weekly dances, sports, and feasts are important for community well-being—and simply enjoying life during three months of winter darkness. Follow me at @acacia.johnson for more stories from the Arctic and beyond! #nunavut #inuit #baffinisland",222519,456,"['Blue', 'Sky', 'Eyewear', 'House', 'Glasses', 'Fun', 'Winter', 'Cloud', 'Mountain', 'Home']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72591009_226292948357417_6982602599078410603_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=bde55c2affec798bd3a6c94cf87d6d45&oe=5E699173,"Photo by Stephen Alvarez @salvarezphoto | National forestland, Utah. This ""circle of friends"" pictograph is a Barrier Canyon Style painting that depicts 17 anthropomorphic figures holding hands and arranged around a circle at their feet. Rock art like this panel is notoriously hard to date, but Barrier Canyon Style paintings are thought to be somewhere in the 1,500- to 4,000-year-old range. For most of human history our important stories were recorded as pictures on rock and cave walls. I started my nonprofit @ancientartarchive to preserve and share those stories—because like this image, I think they help bring us together.",277133,759,"['Yellow', 'Watercolor paint', 'Art', 'Visual arts', 'Paint', 'Painting', 'Illustration']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/76873291_148843193038316_7514258811523997271_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=b032dc618080ecd24080b0bc82663f17&oe=5E8C9E92,"Photo by Nora Lorek @noralorek | Jesca Ropan lost her 3-year-old daughter Hellen when fleeing South Sudan for Uganda. ”When my neighbor was killed, I took my two children and started to walk towards the border. We didn’t have any clean water or food, and on the second day Hellen died. I was devastated and wanted to go back but I knew I had to continue for my family.” Jesca, here shown with her son Hammond, is the women’s representative for her village in Bidibidi refugee settlement and works as a caregiver at her children’s school. Four years ago the area containing Bidibidi was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war in South Sudan.",286497,1230,"['Child', 'Adaptation', 'Photography', 'Sitting', 'Tribe', 'Smile', 'Art']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73178204_155635365682184_3680046710903849343_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=69861906364123916f5a338e45bf500f&oe=5E57320F,"Photo by Thomas Peschak @thomaspeschak | I love islands, and the more off the beaten track they are, the better. Masirah Island sits in the Arabian Sea, 20 km off the coast of Oman, and it\'s a place where I have very fond memories. Its friendly and hospitable people, the ""free range"" camels roaming the streets, and one of the densest and most important loggerhead nesting grounds in the world are still forever imprinted on my mind. On an early morning beach patrol, we came across a female loggerhead turtle returning to the ocean after nesting. I crouched and waded into the surf zone to make this image, just before she dived under a wave and disappeared into her ocean home. For more photographs from some of the world’s wildest islands follow @thomaspeschak.",614290,1452,"['Loggerhead sea turtle', 'Sea turtle', 'Green sea turtle', 'Olive ridley sea turtle', 'Turtle', 'Hawksbill sea turtle', ""Kemp's ridley sea turtle"", 'Wave', 'Reptile', 'Sea']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71292656_422907141703722_4129288192099848465_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=b41b7936dfa3b8a11d6d3c985d8325e5&oe=5E6917F3,"Photo by Karla Gachet @kchete77 | Adela Choquetiglla and daughter Maribel Chambi comb their hair at home in Colchani, Bolivia. They are Aymara, one of the indigenous cultures in the Andes. The town is near the Salar de Uyuni, the world's largest salt flats, where most of the salt in Bolivia originates. According to Aymaran tradition, the mountains used to be giants that walked the Earth Tunupa, Kusku, and Kusina were mountains surrounding the Salar. Tunupa married Kusku, who ran away with Kusina. Tunupa cried while breastfeeding her son, and her tears mixed with her milk, forming the Salar. Some Aymarans consider Tunupa a deity and say that the place should be called Salar de Tunupa. #andesmagic #aymaraculture",202729,464,"['People', 'Child', 'Adaptation', 'Smile', 'Play', 'Tourism', 'Travel']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71673359_482117655721208_453482263767904382_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=dad8e6fb05e6e3e8e545319ee6435e08&oe=5E84E33A,"Photo by Simon Roberts @simoncroberts | Namsan Park, on Mount Namsan, is the largest park in Seoul, South Korea. Each day, it draws thousands of people looking for a slice of nature in the middle of the city. During the rule of Taejo, the first king of the Joseon Dynasty, Namsan (south mountain) was considered a sacred shamanistic site. Today it offers wooded paths, cherry blossom trails, and some of the most spectacular views of downtown Seoul. #NamsanPark #UrbanParks #Seoul #MountNamsan",224178,539,"['Garden', 'Natural landscape', 'Tree', 'Botany', 'Pond', 'Spring', 'Botanical garden', 'Plant', 'Grass family', 'Leaf']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73480793_426109544764072_1466664320540207617_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=1c93f3887d28540bc38b7773af113b43&oe=5E6CCD15,"Photo by Jodi Cobb @jodicobbphoto | As the first and only woman staff field photographer at National Geographic, I was inevitably defined as a “woman photographer,” as if gender alone would explain my motivations, vision, and desires. I fought that label it seemed like an extra job to do. I felt a burden to be perfect, capable of doing all the things the men could do. \nBut I eventually realized that being a woman was the best thing about my life. I was welcomed into the hidden worlds of women that had never been photographed before, especially those at the edge of change, facing cultural dislocation from war, poverty, and human trafficking. I’ve explored the complexities of their lives, searching for the moments that reveal how they prevail or just survive. I’ve found women defiant, triumphant, or simply making the best of it. But the women who’ve inspired and humbled me the most are those enduring the most brutal circumstances and somehow surviving, against all odds. Here, women in debt bondage in India work in the brick kilns, bearing astonishing burdens all day, every day. Follow me @jodicobbphoto for more images of women and the world. #humantrafficking",248744,1244,"['Tourism', 'Ancient history', 'Landscape', 'Rock', 'Historic site', 'Travel', 'Temple', 'History', 'Unesco world heritage site', 'Archaeological site']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74349805_427903131456758_4499703217155466339_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=c46a5ab41c1a7fa0ef5dfe0ccbf24637&oe=5E56A34A,"Photo by William Daniels @williamodaniels | Near Sugula, in southern Mali, a group carries basins of maize cobs on their heads. In 2009, I travelled for a week in the region to photograph countryside schools for a project on education. In crowded rooms, I met children excited to attend but also those who can’t because they have to work with their parents. Sometimes I even photographed adults outside a school as they listened to the teacher through a window. Wherever I am in the world, I love visiting schools— they tell us so much about the societies we are visiting. Follow me on @williamodaniels for more human stories around the world.",234088,346,"['Road', 'Sky', 'Nature', 'Cycling', 'Vegetation', 'Atmospheric phenomenon', 'Tree', 'Bicycle', 'Asphalt', 'Dirt road']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/74794080_582119675883257_3800163694300524770_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=0239d9ed70518a532a3c979c64d04310&oe=5E566351,Photo by Rena Effendi @renaeffendiphoto | I met Sister Angelique in the Democratic Republic of Congo while working on a story about the survivors of violence perpetrated by the Lord's Resistance Army (LRA) rebels and how they coped with the trauma of war. Sister Angelique was a local nun in Dungu who sheltered orphans born out of sexual violence—children of women who were abducted by the LRA rebels. I was in awe of her grace and power. For more human interest stories #followme @renaeffendiphoto #women #power #beauty #war,202786,908,"['People', 'Child', 'Social group', 'Community', 'Adaptation', 'Tourism', 'Smile', 'Family', 'Village']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/76878029_164319424643490_4319178597867602112_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=6d26aab2eb0ec55497d3f8784dd212de&oe=5E8485B4,"Photo by Michaela Skovranova @mishkusk | National Geographic explorer Emma Camp collects coral samples for transplants on the Great Barrier Reef. \nCamp's research and her discovery of resilient coral hot spots have been fundamental for the recently published Future Reefs project, one of the first coral transplant projects on the Great Barrier Reef. While working in the field, the team often faces challenging conditions—despite the rough weather, poor visibility, and high winds, the team pushed on with their tasks. Emma's experience, positive energy, and warmth are much needed in times like these. #womeninstem #thegreatbarrierreef #futurereefprogram",212113,475,"['Underwater', 'Reef', 'Marine biology', 'Water', 'Organism', 'Natural environment', 'Scuba diving', 'Coral reef', 'Coral', 'Diving equipment']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71890045_2518917988222861_2895558525569757213_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=cc10228a0fa7b07576d48b72b6bdf7a7&oe=5E511656,"Photo by Michael Christopher Brown @michaelchristopherbrown | Simon, a recent Lord's Resistance Army (LRA) defector, waited at a Uganda People's Defence Force and U.S. Special Forces base in Obo, Central African Republic, in March 2014. His brother, also a LRA combatant, was due to defect that day. Most days of the week, pilots transported U.S. Special Forces and supplies from Uganda to South Sudan, Democratic Republic of the Congo, and the Central African Republic to support a coalition that included African militaries to help counter the LRA, led by the fugitive Joseph Kony. Though Kony was not captured, the $780 million operation largely came to an end in 2017 as “the operation has essentially taken that group off the battlefield,” said American General Thomas Waldhauser. Since then, armed groups have carried out attacks on previously protected communities, often targeting people based on their religious, ethnic, or livelihood identity. The LRA killed an estimated 100,000-plus people and kidnapped 60,000 children in a three-decade-long rebellion spanning northern Uganda, South Sudan, Central African Republic and Democratic Republic of Congo. For more follow @michaelchristopherbrown",183860,455,"['Adaptation', 'Tribe', 'Temple', 'Smile', 'Child']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75349306_148348179753587_5776095773246973364_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=835307eed53de841e935cd8d9d0279a9&oe=5E879E89,"Photo by Katie Orlinsky @katieorlinsky | A snow fence in Utqiagvik, Alaska, is meant to provide protection from the threat of winter storms that can engulf the entire village in snow drifts. Extreme weather events are becoming increasingly common, as warming weather and melting sea ice transform the Arctic’s climate. Meanwhile, building this kind of necessary infrastructure is challenged by shifting ground caused by thawing permafrost.",446574,861,"['Blue', 'Sky', 'Water', 'Horizon', 'Sea', 'Ocean', 'Atmospheric phenomenon', 'Pier', 'Calm', 'Beach']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72283586_531740897696423_1907599450151705192_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=1ecf8b4031dff4b8578e67c003cdcd44&oe=5E4B45F5,"Photo by Nichole Sobecki @nicholesobecki | This summer I spent time in the Kyangwali refugee settlement, where serious violence in the Democratic Republic of the Congo has led thousands to seek safety in southwestern Uganda. In this overcrowded maternity ward in the settlement, women giving birth were forced to share beds. Watching them pressing together through labor pains and cooing and sharing advice as they nursed, I was overwhelmed by the glow of fellowship among these strangers—these women—brought together by crisis and new life. #uganda #drc #women #birth",134564,346,"['Human', 'Sitting', 'Conversation', 'Room', 'Event', 'House', 'Plant', 'Window', 'Tourism']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71170431_208524833494335_2016077570140765835_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=4747dbc43e2ec9481ce5bb9da8f14e6f&oe=5E67E8F5,"Photo by Trevor Frost @tbfrost | A juvenile Amazon tree boa rests in the hands of Lucas Bustamante, an Ecuadorian scientist and photographer who helps run the nonprofit @tropicalherping. Tropical Herping conducts scientific surveys of unexplored areas and also works to protect the Ecuadorian Choco region, a little known and highly imperiled swath of tropical forest that runs along the Pacific coast of South America, from Ecuador to Panama. This boa is sometimes referred to as the Halloween boa because of its orange and black coloring. If you want to see more of the world's snake species, head over to @tbfrost.",487670,1626,"['Python', 'Reptile', 'Hand', 'Python family', 'Serpent', 'Hognose snake', 'Scaled reptile', 'Burmese python', 'Snake']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/72394825_470690290211741_3195403326869156484_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=93a35e29c9bfcef799355a1b0714e6e5&oe=5E7155A2,"Photo by Paul Nicklen @paulnicklen | Aleqatsiaq Peary is the great-great-great grandson of Sir Robert Peary, a man who claimed to have reached the North Pole on expedition as far back as 1909. One of the great challenges early Arctic explorers faced was navigating their ships, which would often freeze, through fields of sea ice. Hunters across the Arctic today suffer the opposite fate: the sea ice is rapidly disappearing. Climate change threatens thousands of years of tradition. Just like polar bears, Inuit need the ice in order to travel and hunt. The world is changing, and changing fast. Is it possible that the prospect of shorter shipping trade routes opening up in the Arctic as the ice disappears is one of the reasons why some governments refuse to acknowledge the climate crisis? Please follow me @PaulNicklen for more of my personal stories from the front lines of the #climatecrisis. #portrait #Greenland #WeAreIndigenous #ClimateChangeIsReal",355732,1181,"['Fur', 'Fur clothing', 'Facial hair', 'Beard', 'Human', 'Cap', 'Headgear', 'Ushanka', 'Textile', 'Portrait']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70985486_2684825148229104_8211987544701657194_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=ee8cf51bda8fbdd9121cb14bd1134729&oe=5E689ED2,"Photo by Mattias Klum @mattiasklumofficial | I photographed this Jameson's mamba killing a fledgling in Cameroon. Like other mambas, the venom of the Jameson's mamba is highly neurotoxic. It also includes cardiotoxins and fasciculins, and may also have hemotoxic and myotoxic components. A bite from Jameson's mamba can be deadly in as little as 30 to 120 minutes without proper medical treatment. Ironically it is the lethal characteristics of snake venom that make it so valuable and sought after for use in medicinal treatments. The toxic components of snake venom have, for example, led to the development of medicine for heart disease, diabetes, and Alzheimer's. With a bit of luck, the Jameson’s mamba may soon combat heart disease—and  without hurting the snakes: Just a blood sample from one individual snake in the rain forest, and the snake was free to slither away. Please go to @mattiasklumofficial for more images from our film and photo projects around the world. #greenmamba #protectbiodiversity #science #zoltantakacs",391113,3136,"['Reptile', 'Scaled reptile', 'Snake', 'Organism', 'Terrestrial animal', 'Adaptation', 'Elapidae', 'Serpent', 'Beak', 'Macro photography']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73414172_147711016492601_8318004454473272501_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=28d3b47fc90174fdeacb872d10a1872a&oe=5E839FA1,"Photo by Muhammed Muheisen @mmuheisen | Last July marked the hottest month on record since temperature records began, as heat waves hit many parts of the world. I captured this image on the July 22, while flying over the Dead Sea in Jordan. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic #muhammedmuheisen #deadsea #Jordan",186981,363,"['Soil', 'Rock', 'Geology', 'Sand', 'Wood', 'Beige', 'Flooring', 'Floor']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73414136_172156510651618_2170908871347024443_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=152415e04628dc247d664585e45f6d0a&oe=5E6AC1D8,"Photo by Becky Hale @beckythale | Marine explorer Katy Croff Bell was gracious enough to spend 20 minutes partially submerged in a (not very warm) kiddie pool in her wet suit for this photograph. It’s always such an honor to photograph some of the amazing women who walk through the doors of National Geographic's headquarters in Washington, D.C.",160730,359,"['Blue', 'Portrait', 'Water', 'Photography', 'Eye', 'Human', 'Sky', 'Reflection', 'Hand', 'Jaw']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74634282_177333230103307_4637672557654880825_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=221a019c7746141efe9753b36b9c4691&oe=5E887F6E,"Photo by Keith Ladzinski @ladzinski | The spiderweb wires and architecture of the Brooklyn Bridge are a widely known icon of New York City. The bridge is one of the oldest roadway bridges in the U.S., opening to the public in 1883, and designed by architect John A. Roebling. It spans the East River and was originally designed for commuters riding on horse and carriage, bicycles and on foot. It was the first bridge constructed using steel wire.",281466,675,"['Sky', 'Purple', 'Pink', 'Architecture', 'Light', 'Landmark', 'Lighting', 'Line', 'Symmetry', 'Urban area']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75397744_145557253499363_3924923533169006548_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=419cc67e95465211d2ce1f6aecb05261&oe=5E69B158,"Photo by Ami Vitale @amivitale | Children sit inside Dariya Khan Ghhumnat Rahat camp, set up outside a school in the state of Gujarat in Ahmedabad, India in 2002. They were displaced after some of the worst communal riots in India's history broke out. For days, mobs rampaged the city, burning houses, looting shops, raping women, and killing men, women and children. \nWhile this crisis has passed, there are 40 million internally displaced persons around the world who, while remaining in their own county, have no specific legal status or special protections, and are often at risk of being caught in the cross fire or used as pawns, targets, and human shields. Women and girls are among the most vulnerable. You can help by following those that try to help those currently displaced, like @doctorswithoutborders @ICRC and @refugees\n @everydayrefugees @rippleeffectimages @thephotosociety #refugees #india #displaced #girls",162320,401,"['People', 'Fun', 'Temple', 'Smile']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71532180_535059923721239_5633724078377485691_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=7cd51a77289f7e5bd50a7167d10408df&oe=5E53D337,"Photo by Joel Sartore @joelsartore | These Panamanian golden frogs are Panama's national symbol, one that dates back to the age of Mayan civilization. Pictured on everything from T-shirts to lottery tickets to magazines, the tiny frog represents good fortune, though its own fortunes have not gone well. Learn why by following me @joelsartore. Photo taken @houstonzoo. #goldenfrog #Panama #goodfortune #PhotoArk",221206,630,"['Amphibian', 'Frog', 'Poison dart frog', 'Organism', 'Fungus', 'Wildlife', 'Fawn', 'Phyllobates', 'Toad']"
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/74656381_543765329507320_2951533884277969238_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=7e520217791bc637a7045c073fa856ac&oe=5E510917,"Photo by Trevor Frost @tbfrost | To celebrate this Veterans Day I am sharing a story about a young veteran, Harry Turner, and an ocelot named Keanu. Keanu was destined for the illegal wildlife trade before being rescued by Samantha Zwicker and her Peruvian non-profit @hojanueva, who enlisted the help of Harry (pictured here) to reintroduce Keanu back into the wild. It is no exaggeration to say that while Harry has saved Keanu, Keanu has also saved Harry, who suffers from severe post traumatic stress disorder or PTSD from his tour in Afghanistan. For me, this story is a reminder that wild places and wildlife are places for healing not just veterans, but all of us. To see more photos of Keanu the ocelot, I'm @tbfrost.",646999,2340,"['Jungle', 'Natural environment', 'Tree', 'Rainforest', 'Forest', 'Nature reserve', 'Adaptation', 'Botany', 'Wildlife', 'Plant']"
