URL,Caption,Like Count,Comment Count
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70072849_780040409114817_3068979649052557582_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=8b606f28a01660d3a2cef1cb8ea502bc&oe=5E4F767E,"Photo by @stephenwilkes // Sponsored by @adastramovie // I recently directed and photographed a visit to NASA’s Jet Propulsion Laboratory with actor and producer Brad Pitt, who is starring in the upcoming sci-fi film Ad Astra. I witnessed his curiosity, passion, and intellect firsthand, and we explored the remarkable science and history within the walls of the JPL. We began in Mission Control, where this image was taken. This area is known as the “center of the universe,” where all communications from the Deep Space Network enter through this one facility. We then visited the In-Situ Instrument Lab, known as the sandbox, where the surface of the red planet is replicated in order to test commands to the InSight lander and Curiosity rover via exact replicas. The fact that scientists will create billion-dollar instruments in this sandbox made me reflect on the obvious connection between creativity, science, and play. Learning about the InSight lander in particular, from its shock-absorbing legs to the tiny rockets that stabilize it during landing, was especially fascinating. The biggest highlight was when scientists turned the actual camera of the replica InSight onto Brad he held perfectly still for 60 seconds as it captured his image. I'm thrilled to include this image in our related Instagram Story. // See Brad Pitt in #AdAstra, in theaters everywhere tomorrow.",103415,342
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69363081_518820438970623_1012263791442641738_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=bc52512a2505e0101b363eff7c89a82a&oe=5E8C75E8,"Photo by Pete McBride @pedromcbride | Sandy Serenity: In the San Luis rift valley, winds lift sand from dry lakes on the valley floor to form giant dunes, the tallest in North America. The constant back-and-forth of winds blows sand from the valley floor to the mountains and vice versa during storms, helping maintain the dunes’ height, which can reach up to 750 feet tall—before collapsing under their own weight. I’ve marveled at this ever shifting natural phenomenon my entire life. To see more wild places, follow @pedromcbride. #GreatSandDunes #nationalpark #Colorado #nature #humility",520148,1285
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69030498_954051924943790_1078139141412981471_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d368ded197f018f5e4c879a2f596f3bc&oe=5E83B242,"Photo by Simon Norfolk @simonnorfolkstudio I Territorially part of Yemen, Socotra (سُقُطْرَى\u200e in Arabic) is an archipelago of four islands. The largest island, also known as Socotra, lies about 240 km (150 mi) east of the Horn of Africa and 380km (240mi) south of the Arabian Peninsula. As a consequence of its isolation, the island is home to a high number of endemic species up to a third of its plant life is endemic. It has been described as the ""most alien-looking place on Earth.” In the 1990s, a team of United Nations biologists conducted a survey of the archipelago’s flora and fauna and counted nearly 700 species found nowhere else only New Zealand, Hawaii, New Caledonia, and the Galápagos Islands have more impressive numbers. \nIn the foreground, the Socotra desert rose, or bottle tree, can be seen—one of the island\'s endemic plants. The plant is highly poisonous and unpalatable to livestock, and despite being widespread on the island, is considered vulnerable and therefore included on the International Union for Conservation of Nature\'s Red List of Threatened Species.\nFollow @simonnorfolkstudio for updates, outtakes, unpublished, and archive material.\n#Socotra #landscape #soqotra #documentaryphotography #documentary",470048,1398
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69841256_2105674359735565_4029373088162660741_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=8edb4f529659cd59e84ca62d35280486&oe=5E87E279,"Photo by Maddie McGarvey @maddiemcgarvey | After a quick rain shower cleared, a double rainbow framed the view of Honolulu from the top of Tantalus, an extinct cinder cone on the island of Oahu. For more views around the country, follow me @maddiemcgarvey. #hawaii #rainbow #oahu #honolulu",342327,840
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/71195560_1011427855887389_6725600434643865900_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=79cb78e7e5fe7fb15f324581c22c6666&oe=5E691270,"Photo by Ed Kashi @edkashi | Nguyen Thi Ly, 9, a victim of Agent Orange, in her house in the Ngu Hanh Son district of Da Nang, Vietnam, on July 8, 2010. This is a still image from my new multimedia installation @photoville this weekend, September 19-22, in Brooklyn, New York. \n#TheEnigmaRoom #PhotovilleNYC #experimentalart #installation #brooklynny",157280,599
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/70600742_965066083835908_6006937605666968828_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=af1434c232bcceca8ee2ea8151efeb48&oe=5E6F6CBD,"Photo by @brianskerry // Sponsored by @AmericanExpress // An olive ridley sea turtle finds itself entangled in a plastic basket in the waters off Sri Lanka. In the four decades that I’ve been exploring the world’s oceans, I have seen more plastic in the sea each year. The devastating impact this has on marine wildlife is substantial and can be seen in many ways. In this case, the turtle likely came close to the drifting basket because floating objects in the ocean often attract marine life below. The basket had a plastic rope handle and the turtle’s flippers became severely entangled, preventing the turtle from swimming or diving. After making this photograph, I was able to free the turtle, and it swam away quickly. // Go to @AmericanExpress to learn more about what American Express is doing to address marine plastic pollution and to discover how you can get involved.",423539,4826
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70286393_2490336011245226_3047124695356757004_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=5bd6f43e31adc2a6e6388b74fb386595&oe=5E570FDA,"Photo by Thomas Peschak @thomaspeschak | It was during the austral winter of 2002 when this female white shark approached a box jellyfish off the coast of South Africa. When she was just a few feet away, her forward momentum ceased and for a few precious seconds, as if transfixed by the light bouncing off the tentacles, she hovered just below the surface. This was one of the first white shark photographs I made and it's still a favorite. It highlights the great white shark’s almost gentle curiosity, which I have been privileged to observe frequently over past two decades. For more photographs of great white sharks, follow @thomaspeschak",398012,1267
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/68764418_2156081694697527_7113266451900850900_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=2c4ca0f03e28ac5cd33f72a4f3f5f723&oe=5E524B64,"Photo by George Steinmetz @geosteinmetz | Visitors are awestruck by the splendor inside the temple of Abu Simbel, on the remote west shore of Lake Nasser, Egypt. It's the grandest of the ancient Nubian temples that were relocated to higher ground by UNESCO when the Aswan High Dam inundated the area. #Nubia #Nile #pharaoh #antiquity To explore more of our world, follow @geosteinmetz.",718087,2642
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69282571_175513283616287_5764779483551285582_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=ce4dfeb8d949cc8afcd55c06447a735d&oe=5E52A21C,"Photo by Lynsey Addario @lynseyaddario |  This image was shot for ""Veiled Rebellion,"" published in the December 2010 issue. This mother walked five hours to see a midwife at a mobile outreach clinic in the village of Koreh-e Bala. She was waiting outside a family compound for medical advice about her ten-month-old baby, who had been sick since birth. To see more of my work, follow @lynseyaddario.",196810,867
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68893091_688960091583233_7167620460565230157_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=4693d16a77b6bfd68a5007936f28a83e&oe=5E4A4772,"Photo by Cristina Mittermeier @cristinamittermeier | Do you see inside of this whale's mouth the bristles that look like hair? Baleen whales like these humpbacks, which I photographed feeding off the coast of British Columbia, do not have teeth they have baleen plates, a filter-feeding system that allows baleen whales to filter their food, usually small fish or krill, by swimming for their prey with their mouths wide open. Water passes through the baleen, but small prey like krill and herring and salmon are caught in the bristles, and then swallowed whole. Baleen whales have narrow throats and do not usually eat larger prey like squids or octopus. Follow me @CristinaMittermeier for more stories from the incredible wilderness of Canada's western coast. #Whale #Lunch #FunFacts #Nature",314636,898
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/69271934_1066761686866255_2986250203541209215_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=df8c75b98e23d3edf8e8b8fc7457b5ec&oe=5E507528,"Photo by George Steinmetz @geosteinmetz | It was well below freezing when I took this photo at sunrise in my paraglider over Lake Tashk, Iran. I think the flamingos were feeling it was too cold to fly, and were slowly walking away as I approached from a few hundred feet.  #Persia  To view more of our world from above, follow @geosteinmetz.",599866,2035
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69195336_217051412617198_2584825122211054691_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=f910b144eec5272ff2c79a28cae6e82a&oe=5E684AEB,"Photo by Brian Skerry @brianskerry | A sand tiger shark cruises over a reef in the waters off of Chi-Chi Jima island in Japan. Sand tiger sharks have a fearsome appearance, making them a species often seen in aquariums. Also known as gray nurse sharks, this species has one of the lowest reproduction rates of all sharks and therefore is susceptible to even minimal fishing pressure. Follow @BrianSkerry to see more sharks and other ocean animals.  #sharks",622242,3234
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/69124792_390120801671298_133752526137499079_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=930eca48a64f7cfde2853419dc994bd9&oe=5E8BC75A,"Photo by Rena Effendi @renaeffendiphoto | An elderly woman in Breb village in Maramures, Romania, makes a stew from beetroots and turnips to fatten her pig for the winter. Many farmers in Maramures still rely on small-scale sustainable agriculture for their livelihoods, but this traditional way of life is vanishing as young people migrate to Western Europe to find work. Please #followme @renaeffendiphoto for more human interest stories. #romania #transylvania #agriculture #women",422585,1589
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69066621_1593844027418537_3722161969424174_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=be090ea5b5b1ab35846e125eb6de9316&oe=5E84AE34,"Photo by Nora Lorek @noralorek | Three years ago the area containing the Bidibidi refugee settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war in South Sudan. Most of Bidibidi’s residents are children, who attend school and congregate on playgrounds like this one. As Bidibidi transforms into a permanent settlement, nearly all of its schools have been rebuilt with brick.",155387,484
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69800775_501345867104738_1071825421801863737_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=404d641916abbb852d5d3cd92d1224eb&oe=5E4D6526,"Photo by Katie Orlinsky @katieorlinsky | The Alatna River Valley in Gates of the Arctic National Park, Alaska, shot for “The Carbon Threat,” in this month’s @natgeo (link in my bio). I took this image from a floatplane as I began my journey home after a 64-mile rafting expedition that followed ecologist Ken Tape along the Alatna River. The Alatna flows south out of Alaska’s Brooks Range, and has become a corridor for wildlife migrating north into the warming Arctic. Beaver numbers in particular are booming, and their ponds—several visible in this image on the far side of the river to the left—may hasten permafrost thaw. Ken Tape is among the handful of scientists working to understand what this means for the future, and on our trip he was able to confirm that the Alatna corridor provides the route that beavers use to cross the Continental Divide of the Brooks Range and move north.",351792,649
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69882951_169240457584536_4125441234276191031_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=a354429b8c918b42a7508910b042b8d3&oe=5E4EB2C1,"Photo by Gabriele Galimberti @gabrielegalimbertiphoto | Gullfoss, Iceland: A long line of tourists in front of one of the biggest waterfalls in Iceland. Gullfoss is one of the most popular tourist attractions in the country, and considered by many to be the most beautiful of its waterfalls. #iceland #waterfall #gullfoss",456221,1739
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70134827_2980051745344545_3773626727415761379_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=3a6a41a4044e5bfe2df936d2f0cc8f34&oe=5E85B273,"Photo by Maddie McGarvey @maddiemcgarvey | Driving around western Oklahoma, I came across these cowboys working on their ranch at sunset. I slammed on the brakes and asked if I could photograph them. They were nice enough to let me. Sometimes the best photographs happen when you let yourself aimlessly explore. For more views from around the country, follow me @maddiemcgarvey. #oklahoma #ranch #lasso #horse",245217,597
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71136597_446804409375891_1528613230112713181_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=fcf6d7c6b8e920a07fe77d98e913d22b&oe=5E52D877,"Photo by Simon Norfolk @simonnorfolkstudio I The BBC World Service Atlantic Relay Station at English Bay, Ascension Island. \nAscension Island is an isolated volcanic island in the middle of the south Atlantic Ocean, located 1,400 miles (2,250 km) from the coast of South America and 1,000 miles (1,600 km) from Africa. It is home to a Royal Air Force station, a European Space Agency rocket tracking station, a US/UK signals intelligence facility, and a BBC relay station. Although only five miles (8 km) across and mostly ash and lava fields, the island is festooned with more than 100 antenna arrays. These (pictured) are a kind of aerial spaghetti. Others are enormous wire domes, some are like a large skeletal bomber aircraft raised on pylons, and yet others are delicate cones and spirals. One ground radar system covers acres of ash with a lacework of thick cables. In places, hills of ash have been leveled to allow the positioning of radomes and tracking devices. Follow me @simonnorfolkstudiofor updates, outtakes, unpublished, and archival material. #photojournalism #documentaryphotography #simonnorfolk #sea #bbcrelay #naturalworld",294257,432
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/69092213_128141211877512_85017918822636283_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=f0b6f8cc2d9f2b2a6b72290f365fa372&oe=5E56BE87,"Photo by George Steinmetz @geosteinmetz | Chinstrap penguins leave a pink trail of poo as they return to their nests on high ground at Deception Island, Antarctica. Males and females take turns incubating their chicks and make a daily commute down to the sea for feeding. A recent census of chinstraps here showed approximately 52,000 nests, down from 85,000 in 2003, due to loss of their principal food, krill, which feed on marine algae on the underside of sea ice. Krill populations are declining with increasing water temperatures and commercial krill fishing for animal feed. #climatechangeisreal #marchofthepenguins  To explore more of our world from above, follow @geosteinmetz.",707485,2593
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/70493334_393091811612732_7951486112940725853_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=04d624c1248e27de4347324edea744e3&oe=5E676A3F,"Photo by Steve Winter @stevewinterphoto | Check out the September issue of @natgeo magazine for the story behind this image. \nShe seems to be asking, what are you doing to my home?\nA wise man once said, “Where there is life there is hope, but the time to act is now.” We are in danger of losing more than one million species to extinction. And we will suffer greatly,  as we are part of nature and everything on the planet is connected. Nature is perfection.\nAll of us, and especially young people, need to take back the planet from the ones who care only about the short term. Fifty-plus percent of the biodiversity is found in forests, and each tree produces enough oxygen for 12 people. We all need to work toward a future where we protect 50% of our planet–so we have a future for generations to come. Take a walk in the woods and hear the symphony of nature in the birds and insects or walk on the beach. Nature heals. I have hope without it, what is left? Believe.",1486717,5946
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69126715_459803184743380_8692064113045650664_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=957b9bca98f154723c23ac05e2a0452c&oe=5E4DBA92,"Photo by Renan Ozturk @renan_ozturk | Stumbling down from the summit of Everest with Prakash Kemchay—the final humans on the mountain. Although Prakash works as a climbing sherpa, ethnically he is a Gurung, a culture equally as resilient and storied as the Sherpa. I learned a lot of cultural lessons this year, but if you take one thing away from this post let it be the difference between a ""climbing sherpa,"" as it’s come to be known as a job title for a high-altitude guide and porter, and the  Sherpa, Gurung, Tamang, or Rai people (and many more) who all work as climbing sherpas on Everest. Follow @renan_ozturk for more insight into the Everest season and the #everestmystery assignment this past year.",468314,1032
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68760948_2551634661559284_5751283003043735585_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=561f01d3e842be5173e81063c89f8c73&oe=5E8A9ED3,"Photo by Adam Dean @adamjdean | A villager harvests rice in Kwun Chan Kone village, Irrawaddy region, Myanmar,  November 2015.",212884,405
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/68922810_2356452347962205_8479342035368319782_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=c23176e1c880aee5c90a0832d1cf6345&oe=5E4C2850,"Photo by Brian Skerry @brianskerry | A sperm whale calf swims below her mom in the waters of the eastern Caribbean Sea. With the largest brain of all animals on Earth, they are also our planet’s largest predator. They were portrayed as monsters for centuries, but researchers today are learning that these animals and their societies are far more complex than ever believed. Sperm whale families share unique dialects, parenting techniques, and other elements of culture. Follow @BrianSkerry for more on his latest whale adventures! #whales #momandcalf #spermwhale #mobydick",355736,837
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69560589_126058255051269_8384844388639848276_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=b5257a9c0fc3a4566109f915bae3023a&oe=5E588146,"Photo by David Guttenfelder @dguttenfelder | The stinger of a scorpion is lit by an ultraviolet light and a red headlamp, as Vietnamese and international herpetologists search the Central Highlands of Vietnam for venomous scorpions, snakes, snails, frogs, and spiders to extract deadly toxins and use them to help discover future pain medications and life-saving drugs. Shot on assignment for @natgeo. For more from Vietnam and around the world, follow @dguttenfelder.",602750,1812
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70355350_227336744906445_5609939641917579925_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=3de3166a681ec108a1a4110f489ac735&oe=5E6D1C2F,"Photo by Joel Sartore @joelsartore | A gentoo penguin colony on Danco Island, Antarctica. Gentoo penguins are the third largest species of penguin after emperor and king penguins. They are also the fastest penguin species. When swimming, they can reach speeds of up to 22 miles per hour. To see a photo of this species in the Photo Ark, follow me @joelsartore. #penguin #blackandwhite #Antartica #gentoopenguin #PhotoArk",521340,1807
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69693751_186027439092134_7958439102289727938_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=45729bae44a43ad5cb177a12a5674122&oe=5E531BCF,Photo by Thomas Peschak @thomaspeschak | Watching an epic Aldabra sunset in the company of reef sharks is an intensely magical experience. This is a truly timeless land and seascape at the western edge of the Indian Ocean. Remote islands make me happy and fuel my creativity like nothing else. For more photographs from some of the wildest islands on our planet follow @thomaspeschak,710423,2124
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69267983_387179871972894_5237739751917373605_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=867be95d1dae9d3883e463e69366014b&oe=5E8B99A8,"Photo by Nora Lorek @noralorek | Lily Ipayi and her family fled to Uganda when the civil war in South Sudan came too close to home. One night they woke up to see their neighbor being hacked to death. When Lily died after a decade-long fight with HIV/AIDS, hundreds of miles away from her home, her family and friends wrapped her body in embroidered South Sudanese bedsheets called milayas and buried her in Bidibidi. Before she died, Lily asked her husband if he would bury her in South Sudan. It was too dangerous, he told her. He hopes to bring her body home sometime in the future. \nThree years ago the area containing the Bidibidi refugee settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war.",151293,725
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70765948_2402620743397935_1298091158748393469_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e6e0c91c19fc46ab14a7070e980db3c2&oe=5E522B98,"Photo by Katie Orlinsky @katieorlinsky | After a successful hunt, young Inupiat whaler Josiah Olemaun takes a breather while stacking whale meat in his family’s ice cellar in Utqiagvik, Alaska. \nFor thousands of years, Inupiat villagers along Alaska’s North Slope have hunted bowhead whales. A single whale can feed a community for much of a year if the meat and blubber are properly stored, which traditionally has been done in ice cellars. These generations-old, massive underground freezers are dug deep into the permafrost. But as permafrost thaws, it wreaks havoc, melting what used to be permanently frozen ground and destroying and flooding ice cellars. Others have warmed up to a point where they are unusable, spoiling whale meat and other crucial hunted foods.",169977,591
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/69311148_660476364443980_1854270285867336434_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=264e902860483bccbf3968f8a16b8921&oe=5DD56B30,"Sponsored by @proctergamble // Racial bias has a deep and long history in America. Hear stories of leaders, artists, and activists taking action to make bias a thing of the past. // Watch #ACTIVATE Thursday 10/9c on @NatGeoChannel.",78076,362
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67713511_1449714318512233_4755426165052838889_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&oh=da9fced1053dfe746f6aed4a3fe07099&oe=5E5408AD,"Photo by Gerd Ludwig @gerdludwig | Kharytina returns to her village home inside the contaminated Chernobyl Exclusion Zone. Although isolated and surrounded by devastation, she preferred to die on her own soil. This photograph, taken a few years ago, is part of my current Chernobyl museum exhibit in St. Petersburg.\n@thephotosociety #Chernobyl #ExclusionZone",310845,1941
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69904424_379288426082409_4022034950120207151_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=dcdb14c7ea8ae2099da844be643c1146&oe=5E713FB2,"Photo by Lynsey Addario @lynseyaddario | My first time in Afghanistan, the Taliban ruled the country. The only women on the street were beggars—usually widows or wives of disabled men. On many Fridays the Taliban performed public executions at the sports stadium in Kabul. Ten years later, at a 2009 rally for presidential candidate Abdullah Abdullah in the same stadium, women participated—some in burkas, some not. In this picture, the women who did not want to be photographed covered their faces. This image was shot for the @natgeo story ""Veiled Rebellion,"" published in December 2010. It took roughly two years to shoot because of the lengthy process of finding women who felt comfortable being photographed for a wide-reaching, international magazine. In most cases, I needed to secure permission from the women as well as their male relatives. To see more of my work, follow @lynseyaddario.",133606,598
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69034561_241868920120088_8381177570436185806_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=8c2db5e4e7a490194f8970630fd1f955&oe=5E849701,"Photo by Renan Ozturk @renan_ozturk | Kagi Sherpa forages for food, fuel, and scraps of snow to melt for water at about 28,000 feet (8,300 meters) on Everest this past season. For me it was a strong spiritual moment—to experience the majesty of the mountain but also see evidence of climate change and the horrors of humanity. Follow @renan_ozturk for more images from this #EverestMystery assignment.",606946,1932
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69558136_190568845293595_3439910393494158034_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=fd828c80b6717acafa7a41f3336d2e06&oe=5E86A202,"Photo by Simon Norfolk @simonnorfolkstudio I The Aga Khan Trust for Culture has been active in the restoration of Afghanistan’s heritage since 2002. The fabled 19th-century Stor Palace in Kabul is seen restored to its former grandeur. The conservation project engaged over 300 Afghan craftsmen and laborers and generated 282,000 man/days of employment. Follow me @simonnorfolkstudiofor updates, outtakes, unpublished, and archive material.\n#photojournalism #documentaryphotography #simonnorfolk #lowlight #light",227349,508
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/69160097_151592719279518_7724352180801239963_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=d6282bccff719a0baf2c75268edb5ca5&oe=5E4EAF56,"Photo by Diane Cook & Len Jenshel @cookjenshel | For 9/11, a remembrance of a different time: when you could stand a quarter mile high in the sky and look out at a horizon of possibilities.",368088,1572
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69371980_160190885107664_7880393321035611330_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=672c3416cd183f13d42ba380f8d0331b&oe=5E899753,"Photo by Natalie Keyssar @nataliekeyssar | In Yalambojoch, Catarina Gomez Lucas makes her family's tortillas every morning. In December her brother Felipe died in U.S. custody after crossing the border with their father. Residents of their region of Huehuetenango are leaving Guatemala for the U.S. in record numbers. “They don’t know how we live,” Catarina says on a chilly February morning, a few days after Felipe’s funeral. We’re sitting on stools in her kitchen, where she’s patting corn dough and slapping the circles onto a stovetop. Smoke fills the room. “People giving these opinions have a better life. They don’t have to leave their families to survive like we do here.” For more on this story, please follow @Nataliekeyssar and read the full piece by @ninasabina24 for @natgeo.",149383,472
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/69933155_520059972082570_6282376860613569572_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=35d0ce73d613f852ef5b0c8cee570a47&oe=5E4D4321,"Photo by Cristina Mittermeier @cristinamittermeier | How different would the world be if all our children were raised like the Quechua children? In this photo, a Quechua child holds his llama close. While traveling in Peru, I was fascinated by the strong connection to nature the Quechua people have. Descendants of the Inca Empire, the Quechua live peacefully in the high Andes of Peru and continue to worship Pachamama, the Earth goddess. They believe that if you take care of her, she, in turn, will take care of you. The forest is not just a pile of firewood, and the river is not just there to fill bottles of water. Even the gentle llama is not a beast of burden but family. I'm grateful for the time they shared with me and their teachings. Follow me @cristinamittermeier for more photos that highlight the relationship between ancient traditions and modern practices. #Peru #Nature #ProtectOurPlanet",886927,5326
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69287419_190796731931943_3376422809203968845_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=3651d041fbc3687366cfc80d950d2a76&oe=5E68FC7F,"Photo by Cory Richards @coryrichards | A lone #polarbear hunts seals. Captured #onassignment while in the #arctic of Franz Josef Land, Russia. For more images on #climatechange #followme @coryrichards",776575,3185
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/67398131_453547251906570_2617160304147486130_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=072d50e191c72848a0803ccb1241917e&oe=5E56567E,"Photo by Muhammed Muheisen @mmuheisen | During the raising of the Greek flag, Evzones, members of the Greek presidential guard, stand atop of the ancient Acropolis hill, with the 5th-century B.C. Parthenon temple in the background, in Athens, Greece. For more photos and videos from different parts of the world, follow me @mmuheisen and @mmuheisenpublic #muhammedmuheisen #acropolis #Athens #Greece",206709,695
https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/66769232_2397997506948976_274233076399523256_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=41493858d0657dbe5dffb2b12be37c96&oe=5E4AD7AD,"Photo by Ismail Ferdous @ismailferdous | On a recent afternoon two nuns crossed a street on Janiculum in Rome. Janiculum is the second tallest hill in the city, and it's counted by many as the eighth hill of Rome. For more stories follow @ismailferdous",278622,1196
